business_id,name,city,stars,review_count,is_open,categories0,categories1,categories2,categories3,categories4
apagpggiaogolcvaqduntx1125,nkobntjasaalbzqpkltgeohuzkspirjbutbkxbqohtoecvqtaikmtujajkkmqis1125,Clearwater,3.0,7,1,Restaurants, Restaurants, Arts & Crafts, Bookstores, Sandwiches
xfmzpxpnhvyulydxaehsoc1126,ukytnutopkjzbqzsxvzvvonrhfrybtzfyfkixhqqetpemmfxccsuwwukbblwiia1126,Philadelphia,4.0,33,1,Dive Bars, Home Services, Arts & Entertainment, Breakfast & Brunch, Event Photography
spsazwxplcrhgeqnzoqlje1127,cjuqgkijewetjqloaabseparwhqeyfxlofjbxzfqpqtrxjlfnfiqgozplfqbmpt1127,Largo,4.0,7,1,Restaurants, Dive Bars, Pet Services, Specialty Schools, Arts & Entertainment
yugwxsaxtfggemribjhesa1128,thdmlcpnbsgnkcdthikrgdmxmdlpjgppbkamftvedebxrtemflzycustnfumsvj1128,Nashville,3.0,8,0,Public Services & Government, Furniture Stores, Wine & Spirits, Event Planning & Services, Sandwiches
yqlhsxrshsezkanvcuokhq1129,gevlouibosdseiwvncqtmybzmrbaqqeuyfsdhyyeljlagcnbxlowxpagcbyhrvj1129,New Orleans,2.5,6,1,Arts & Entertainment, Shopping, Appliances & Repair, Brewpubs, Furniture Stores
mmuahxyxsgmtesoufydgmk1130,fosgmtfqgthyholnontfwthpukcvhsffdpmxbtuytjfxejawbrqqsqxnhbtbvpc1130,Tucson,2.5,46,0,Coffee & Tea, Nail Salons, Medical Spas, Home Services, Event Planning & Services
cwfrobscjismrnvizspawm1131,siaqirticbavepitvcjtzxqrdxxyqbvpnvnyacgupmemikhbfgeqwjjkvugsyjo1131,Indianapolis,2.0,19,1,Car Stereo Installation, Beauty & Spas, Sandwiches, Restaurants, Education
enonllhvyldpmogstipour1132,nzhzfgmnkbpaiujemmqgfmmdanlolukjcbnaqunehnuisppmeeeiuislyvmuppb1132,Indianapolis,4.0,147,1,Food, Izakaya, Food Delivery Services, Automotive, Bars
iobvlvjmapivhkbjcnklon1133,nxhmfcjmccykyinjvcdrsxkhegtxuvqvvgdsfvdsoggzsemclsvsyngvcryitzg1133,Sparks,4.5,249,1,Arts & Entertainment, Doctors, Veterinarians, Food, Fashion
zaylhstbegfzsfyjrigunp1134,vjtujppultkhrgdylseyhbgscpydlzuzwareqinqbppqzpiehoecvpgznhwdphz1134,Tampa,4.5,6,1,Fashion, Obstetricians & Gynecologists, Laundromat, Day Spas, Food
zdraolhjytdsoarysucyee1135,wjcwmoagpdcinrrgxwdxxfzvoiodlteewktdqmuvviovwmpjsiokoyeccwhbqtv1135,Tucson,2.5,6,0,Team Building Activities, Food, Mexican, Laotian, Restaurants
gtgbncvqposhlsdxdanuth1136,icsssrfeqvmvpqzmreyxisbmeuvrpbkuqqorhehjpksgmglmhqkrkqztmfnodxn1136,Philadelphia,3.5,5,1,Restaurants, Body Shops, Food, Laser Hair Removal, Blow Dry/Out Services
vsqknnbxywnlfvscylbgya1137,sglxgmkpsrowitfwccwnkpiundllcaklfbtlmarwoznbmaqbvplcqhwsvyzadxn1137,Santa Barbara,3.5,23,0,Pet Services, Eyelash Service, Float Spa, Fitness & Instruction, Food
fpcoituxhweymjntlfxnsm1138,wfuqxsewjkvaxymqrqcilkbftppfshagmmlfwiorjvrakvapvkteyrntbjcvtnb1138,Lansdale,2.5,55,1,Health & Medical, Chinese, Antiques, Meat Shops, Home Cleaning
nrokpbwnptdybohmuqfljf1139,ijkucpfgdkaoreaqcdsggfcjmwpxoqpmwdoyxseljuyyuhqrwsqauebhbxxxuzr1139,Boise,3.0,7,1,Health & Medical, Restaurants, Used Car Dealers, Real Estate, Tires
yalufhrcvhdmgcmtuafiti1140,ytxsdnwwfwxncjnhwppvapfxeskxlbyoifirswxoxrmlzagddoqjqjxlcdkmjcp1140,Cherry Hill,4.0,19,1,Food, Home Services, Doctors, Breakfast & Brunch, Internet Service Providers
xqfcrzncjiftdryjgndnrs1141,qamuozezxnmwzrdirkjwbxsbqoatflzczgzqdbndouuryfcnrfnnnirtnztoegd1141,Dunedin,5.0,36,1,Coffee & Tea, Bars, Fast Food, Pet Services, Pet Sitting
rylupesfvrvrcjwztnrrvf1142,kpcbydfsepmczzlgocrqyuwushpqozhmbomddluczxcxcyasqnyyzcdtsdzuiya1142,Philadelphia,4.5,9,1,Breakfast & Brunch, Fashion, Restaurants, Elementary Schools, Grill Services
qzhrdpnvggucdracefpjoo1143,mqvvmkxwairsjoavfbiemwzdtasissmfjksefvmjimoobjhytidlarvhagvyibf1143,Reno,3.5,53,0,Restaurants, Food, Makeup Artists, Yoga, Sushi Bars
ymzapascrqylumvwfvjiuz1144,pjusryliwdkxgcisgwldwzgrwrpwggtsxtsidgtaepmkmjszvshbbmokxdngewc1144,Tampa,3.0,5,1,Auto Parts & Supplies, Shopping, Active Life, Specialty Food, Food Trucks
xvydhvtylekygukwzfhiar1145,staswjonjbfnzyahzfimnouxcmaslzeuodkeinuebiijgsgirqhkcuwqoopkrlp1145,Tampa,3.5,9,1,Videos & Video Game Rental, Oil Change Stations, Restaurants, Japanese, Pets
mizaugvzqjdkhhjtswunik1146,ampgxdhlqxxpjniplszfmibjvgdalmlgosqtlffzeqmuycsuhltetqzuusqdeyf1146,Lafayette Hill,2.0,107,1,Restaurants, Bike Rentals, Accessories, Food, Restaurants
mzzuwytnhspbfszgwzxbrm1147,fsobmqnipzuzpgobvsxmyizotjaehidrqlysmafbyqodrzggfcauissghrzwexx1147,Tampa,2.5,16,1,Cajun/Creole, Departments of Motor Vehicles, Oil Change Stations, Burgers, Automotive
latvmnarfjekcixcckznhq1148,sqajcclgfnxraeuzpyskosrrjeiqlvdlnrrswqzbwdmaqtxrpvulabmsyffande1148,Boise,2.0,16,1,Local Services, Active Life, Automotive, Electronics Repair, Photographers
uxjfbesatsqalakhuscntx1149,livimzjloffvqdwuqessxffbfcnwuoaitsqfletqwnunjznsirdgsjqfpwpexyo1149,Tampa,3.0,85,1,Banks & Credit Unions, Local Services, Costumes, Orthodontists, Food
hoisjzmcokcctwljmkbaze1150,slouvpgqjemspgxrhppybvotigpirzarlpcgpanewuyhfmdawgluenjbbceoste1150,Reno,2.5,43,0,Real Estate, Donuts, Restaurants, Noodles, Food Trucks
righzmrklhrxjiszzbdyan1151,sfuffjnninukimnytuuloeqjjiyqdhexpglmtkrzpobkoewjsrdgmmigcnhxpfq1151,Lutz,4.5,65,1,Playgrounds, Italian, Russian, Children's Clothing, Local Services
jiodwctvsihrkinrzpxucd1152,fhrknvyrgofbqdtcmbworfwwcpfpifwfxrcgmldgqigybvpxltbypfcyaruwodv1152,Tampa,3.0,16,1,Countertop Installation, Musicians, Shopping, Professional Services, Restaurants
khpnzyvchzxxzbvbbzlplk1153,trrtqtfdgyziuhjgcpqolxhfqpekbfvbndwrsgdeqgesjobwhhkwcshgwqtdham1153,Fairview Heights,4.0,5,1,Travel Agents, Restaurants, Local Services, Real Estate Services, Festivals
ybnqoftnrflnjrfqrkzyff1154,sqxpxhryslqfcokluqydpwlqpvhyttrikgwgfrzqvtbchqbfvspkxknocgyqbgc1154,Safety Harbor,2.0,251,1,Cooking Schools, Shopping, Restaurants, Coffee & Tea, Bikes
aknhsmwwzacfbdoysndkup1155,ipuovqossuufmadjyezjgffktpmxgcbuihtxjtrjpcblhqmytlodpayrmwpdonv1155,Franklin,1.5,10,1,Automotive, Breakfast & Brunch, Hotels, Bars, Wine & Spirits
tqfuhwhquuzkxulmrvrbpq1156,ncktcuucctcyakqbeqmyiqhjvmlxrvevqamtmuwlmztsnyhuqyddssvkrabvofx1156,Saint Louis,3.5,40,1,Pizza, Restaurants, Real Estate, Wedding Planning, Wine & Spirits
fqckyptoxerwodwqordprw1157,vxfuuuablzwvrxhemioqizjdphwnlpgnbtjbmamtriuzcagfzygemyhynwleupd1157,Doylestown,3.5,16,0,Food, Active Life, Medical Spas, Osteopathic Physicians, Salad
fojxyqbtedkcyexmhmgizz1158,bnorkzncgsgmpsxlrscpxxtqklkkmvpuuqwpknwqwqwpptbyhinaqhvcjoxuqzu1158,Reno,2.0,28,0,Airlines, Hotels & Travel, Department Stores, Health & Medical, Graphic Design
wfttiwukxvxrlwmmirptzr1159,mzzrdfdhckpigyjuqstsizoteciwxzuvweaxmhbrcgcapdozyjcnpswxhombzfo1159,Nashville,4.0,6,0,Books, Farmers Market, Automotive, Mexican, Restaurants
joulabobffjtjqszkawxqt1160,mqmcqmcgicrgzqerqlxfpuktarkqnfjntgzoqhyeradvfckuypfsrsxykyrmgll1160,Glen Mills,4.0,7,1,Mexican, Auto Repair, Lawyers, Home & Garden, Tours
bmdvqkqftjowaqqhmrkbta1161,somemujzqgbgbsgxqcwsnsdulcixxoobsjidnzbanzmyozmcelgvubqhlskiioh1161,Zionsville,3.0,9,0,Massage, Appliances & Repair, Event Planning & Services, Libraries, Cosmetic Dentists
nihcpxytxxeehisksxzczt1162,rxtrixgbeyftrxdebttaxtimvucqpluftwgumbryjwxrmwaxrklllgaagdfjjxh1162,Philadelphia,4.0,49,1,Appliances, Restaurants, Beauty & Spas, Snow Removal, Home Services
jrlqvzswgnaalyvvrfwihe1163,eyploszqenmjwfzhjlztxtmrpxobkxufrjntixetsrwplskhvmlootvnicsrghn1163,Plymouth Meeting,5.0,39,1,Laundry Services, Used, Ethnic Food, Local Services, Sandwiches
cxjmfdstbvqjpmbkhtuqgg1164,mhmdupyxlkxknadqcbtsuctyajkfqnlwxievccbujvspkxglnkgytwjgiotthnv1164,Santa Barbara,3.0,14,1,Masonry/Concrete, Pet Services, Food, Food, Skin Care
qqkbgyzrdrlufhrgxrhanm1165,bjsvvozqqhfelyfaimiotsgkgwuagubtozpxhkrcrhydzjwlikrzmlzgyeyztlm1165,Philadelphia,3.0,7,0,Auto Repair, Tapas Bars, Food, Cosmetic Dentists, Irrigation
mveyneejqbqlwqhlknhlay1166,bxzigvilzdljvjxrietwkgwktqrbinvarucgolbyqcoomgmwishfvgljfprpydc1166,Metairie,3.5,86,1,Automotive, Breakfast & Brunch, Custom Cakes, Pet Groomers, Diners
ayepmgsdkizoleqghrrpst1167,uqnsxmbohihywkpxirtozvxpbhitiyuoxxrumidbppvhkuxaaumcecjhsomlzak1167,Berlin,3.0,6,0,Arts & Entertainment, Specialty Food, Art Galleries, Beauty & Spas, Hardware Stores
tazxiehbrjvcwuaadcdpry1168,zofhenwluaugbtncgoranezkrhhderttusrfdroqkllrqcfwciewtyljuuouqom1168,Avon,2.5,8,1,Books, Food, Uniforms, Dry Cleaning & Laundry, Desserts
wgqirzcciliqyhzxulgqrz1169,bdnkngfwfpticjgmccuekgcdqanmocckpkxdwrwjthtvdlfhfhfwoacvndzjwic1169,Saint Louis,4.5,31,1,Restaurants, Ice Cream & Frozen Yogurt, Laundry Services, Metal Fabricators, Leather Goods
xcebqvxroejmnmocatqybq1170,uwsbwethjhzdjdyrqkvywpoxcqtayizwouxkxerpbwknknsykzpwnhmbenhpsdg1170,Tampa,5.0,111,1,Automotive, Restaurants, Home Services, Food Trucks, Hong Kong Style Cafe
cguhgcsjqjzdhttdmbyakd1171,rlfqinsahwvtdrlmksbsfchkjfzpaqiaovarybuykljqeojhrngvzidowipquif1171,Tucson,4.5,705,1,Beer Gardens, Pizza, Hair Extensions, Nightlife, Photographers
dzwzzlqwicuyafgloiiczi1172,ntrieavbrvpiglzkhjqpsioglwizlenfchddfignmjudwgcaxwualbydarrexiq1172,Willow Grove,3.5,52,1,Restaurants, General Dentistry, Chicken Wings, Medical Spas, Nightlife
ytdxepvxlfzmeuzepchqcg1173,lymryfcluvnmrorchrqlidyrsqadpenavbdsfnjsevnqvqhzkidliafpwpxtiqh1173,New Orleans,4.5,31,1,Fashion, Shopping, Restaurants, Public Services & Government, Bikes
clnzgpzaglvgpzxtsdasam1174,acjogpjnqpsqhlyplffkeujxhbwhefawfrtbrjcuzftrflqqxotbekjiocsnrkc1174,Wilmington,2.5,30,1,Health & Medical, Beer, Indian, Caterers, Sandwiches
mdiyldnzibbugyypksuwjj1175,jrrlraunlnjasdyfntndwaghtvtozpqtljgqobcomzdpbzresewrvxffgxjymqt1175,Sparks,4.5,10,1,New Mexican Cuisine, Home Services, Ice Cream & Frozen Yogurt, Home Services, Home Services
hbfjfppuuotlinslgstwjt1176,qgowhbplpvnkhndojeoxvhrcvmpnzissjzxsswuewsxbkxxsasbagalxdihxgyu1176,Tampa,4.5,492,1,Grocery, Local Services, Breakfast & Brunch, Juice Bars & Smoothies, General Dentistry
bucymjdqonquvovttbqicp1177,uagoztonojqifwnlqiosjmfhrjhbrlodqkgazrrtjyyzwiitegrcmtikmvaxird1177,Langhorne,4.5,60,1,Restaurants, Dentists, Vintage & Consignment, Massage, Print Media
quqvlfupnwwhkxybwgedfe1178,twzawyrbgakpzrsfclbhzpoeglsakurlrylrvbspatqbluybfvfouhfnorspooi1178,New Hope,4.0,96,1,Pet Groomers, Rheumatologists, Trainers, Italian, Restaurants
bwunievifrlfxpdvbuzxex1179,bkanebrziqpnetycpicnluskwtymtabgkbwagdtcyffwyswnunvuwjbnschsjwj1179,New Port Richey,4.0,12,0,Ice Cream & Frozen Yogurt, Automotive, Trainers, Local Services, Oil Change Stations
czmuuwlxbxvbgxyciigand1180,aqkdudqitgnqfeftxywzouemnmdznbrybyjwowbklxepqbrknaxapzuijdjqjvd1180,Nashville,2.0,130,1,Shopping, Pizza, Pizza, Flowers & Gifts, Accessories
hqjnuqpfytlqkeuyxnevlt1181,iyzpicmcfrghssrrdjaeatjhfaewzujbtlhjeffwhnmfdbuhoubbkyvymivdcmx1181,West Chester,4.0,422,1,Beauty & Spas, Flowers & Gifts, Building Supplies, Restaurants, Juice Bars & Smoothies
vkkzcfniwcenaldkmwbpdr1182,vaulffnfldxwdberhcrvikhpfzhaqecvxvqqpodangmttcnshzsgdqlctpuvahr1182,Tampa,1.5,6,1,Animal Shelters, Trainers, Car Dealers, Education, Automotive
beijbpugldeblfxtfgczbb1183,pydwyiopobpkpakhkdrmnqzcrsxyvgxusdqufoukdoiypujezdmzjigprlgonay1183,Philadelphia,2.5,8,0,Beauty & Spas, Community Service/Non-Profit, Pet Services, Beauty & Spas, Home Cleaning
ynmxzlttarlqbjtzdcgtja1184,lntloofjabkvfutjgupzlbbkggzcflhglsftqjkszrkmdsewzchrsoopkbjenth1184,Santa Barbara,4.5,5,1,Sporting Goods, Food, Food, Health & Medical, Contractors
pphgtsgbvicriavsadagoy1185,dgnurczuzezadlqfazurbnlxmffpfsqnvsnamiklahufydkhixlyjpgdjqjrcej1185,Des Peres,4.5,93,0,Chinese, Oil Change Stations, Music Venues, Event Planning & Services, Lawyers
duwuqoshuxdmljvcrgyrgn1186,ezeuzulcmlwrvvldwkrpfrxclywaaqeeturljuawskyfcymycioicllwmepffxk1186,St. Petersburg,4.0,158,0,Restaurants, Laundry Services, Laundromat, Watch Repair, Keys & Locksmiths
tutzgebpyjxqdrnfbkabsc1187,gbtzwpsfbchcjjtqvqvcphtksjnzjanesgfgkszasvmuktmyooejxvhprnzbeie1187,New Hope,1.5,7,1,Playgrounds, Beauty & Spas, American (Traditional), Home Services, Beer
ndtsksizemrvtwgjkdzjuv1188,tlgbfsreijhqxvbtxqiuwmzymwqioauuxvaawrxtajodfpbwcrtxhedvvbdfwil1188,Wilmington,2.0,25,1,Beauty & Spas, Food, American (New), Heating & Air Conditioning/HVAC, Shopping
iszrfoerfxxwrthbpwjitm1189,pwvjsnzybhwwqhceoofraswtadacwxtvklhkvlpcvrfltofaxafiboaiauvnxot1189,Largo,2.5,134,1,Restaurants, Jewelry, Wine & Spirits, Handyman, Heating & Air Conditioning/HVAC
ztvljoszwmshbuccwptvef1190,odxlqgygziwiekdamfltckcpsttaoueydrgvaongsuiutjjxvsicafzarxrgqjp1190,Arnold,3.5,6,1,Pets, Automotive, American (New), Landscaping, Bars
habmiejvslbdxvknqyxmse1191,jjqvqwyoopyrbqdzthtgztgwjxtbhwuspnvvhnainudfotwolvtvpgpudlpgmfl1191,Philadelphia,3.0,49,0,Italian, Local Services, Cafes, Wigs, Auto Repair
uzxneqwpktsuvjymhhzwhc1192,mfogzdfwprgvqjivrfntskmuhlcnsuobximydugmcnpdtsfpsvdxufpgefnmjpu1192,Metairie,5.0,13,1,Professional Services, Home Decor, Car Dealers, Beauty & Spas, Food
wtvuqpccfmxmdhnmdkvdzu1193,itbemdkcilrydpbqjopnsjudztnrlbouahdkorropcspnkkgqmvaglcxbvvryvx1193,Tampa,1.5,22,1,Hair Salons, Restaurants, Nightlife, Chocolatiers & Shops, Cocktail Bars
skpmjmlmwmhtdgkgjglmst1194,qbqlvizpzjjmfmcwwhixslziixqupgpybbbrxtnuexgxbgunyhsnqlioctkixio1194,Boise,4.5,84,1,Barbers, Health & Medical, Car Window Tinting, Chocolatiers & Shops, Blow Dry/Out Services
eaapzpepntsbtvzaqpepgz1195,xcnnzqzqtzhtslwhdsemrcofniuwssxdojsfgsioqnovhhxkeptjxjadhaiuttl1195,Philadelphia,4.5,33,0,Motorcycle Dealers, Delicatessen, Blow Dry/Out Services, Sushi Bars, Local Services
puivddenuclmfiwlixmurh1196,spolnwxxmbowzmivcihrfobigmnlmdividxnarrnipgttxrwlppwnwxpzgloxto1196,Eagle,5.0,5,1,Italian, Restaurants, Massage Therapy, Optometrists, Pubs
xdfxqnhjktovekuexqwnmp1197,aqsszokldnekioriabmlbezjvnntrnisaqprgwfevawnccmlazqypqnmdexyeil1197,Tampa,4.0,9,1,Latin American, Bars, American (Traditional), Arts & Entertainment, Graphic Design
dcqtkmcnwmjqdazmcavxba1198,drjnrmwzljgwknbuatpgmxougxashwlpjknnnzvuvatsfgdxpomlgtzankkegsd1198,Tucson,3.0,17,1,Ice Cream & Frozen Yogurt, Restaurants, Appliances, Food, Cafes
vwtckbzhlnvwwhbzhggizd1199,rlysqwkimidafcdiaamtitezafephlgldospyzzdcrmgeirjoikcrrranvzfyge1199,Tucson,3.0,9,0,Books, Restaurants, Amusement Parks, Pet Groomers, Firearm Training
inoshstgoxpecqlrpvjfbn1200,uhkvjughjcezehamlotpvqljomqdwdosymktjrbkaqulubediicbisprumiydcb1200,Nashville,4.5,24,1,Desserts, Car Dealers, Health & Medical, Gyms, Venues & Event Spaces
freslywhbtdgxrqlksbcgg1201,nteuymmwepvmfaiwllsrpcsquurvbiwcoaxtvayeotdevkzcqavjvjrniscctjd1201,Hendersonville,2.5,11,1,Psychics, Nightlife, Tea Rooms, Watch Repair, Bars
mtnunivzusxeymwjfscplr1202,fudurxzcgoqqwjfeimpkijesqvsqihtmovbblwtumrzfybxveymkxmnivfkalcf1202,Saint Louis,2.5,26,1,Tanning, Real Estate Agents, Music & Video, Fast Food, Restaurants
ntqsutyyfroqvxmbdiqioo1203,abxcovmspxsgahlgrmnxnifzhcuymzvzxatvkrgmilflqbismzscljjgbcmxcgo1203,Philadelphia,4.0,9,1,Shopping, Wine Bars, Canadian (New), Nightlife, Orthodontists
fqjwbvhiwzzcjdyozbgreg1204,zqxxggunzamxjndpkmeohgkhbncnbmiykoojpauilnmkgitvvykveadxsykgckp1204,Langhorne,2.0,11,0,Cafes, DJs, Historical Tours, Caterers, Fast Food
qlgcldvnmrsmxifxkcnipl1205,mtgahkkyfztfghiwfewqitcxdkqrwfpeqamobwbmfgacaibnysbbaihewikyhul1205,Pennsville,4.0,23,0,Pets, Automotive, Medical Spas, Comedy Clubs, Venues & Event Spaces
hwyatbvoqqkvkhdgmvzfmz1206,faiwsmymxfnytezbhsvwdqqmsbmnkeztmqbvvogqfajdewjoupbfpgdcbpusnec1206,New Orleans,3.5,221,1,Fast Food, Pet Sitting, Restaurants, Outdoor Gear, Home Services
vyxcvnmvebgoyuagdqsoyy1207,hfdngrqemysiaauorigjnrtieioqzfkxktkzvqapxjmuxubcaqbeevuduenbntr1207,New Hope,4.0,215,1,American (Traditional), Nutritionists, Seafood, Home Services, Restaurants
ygbblygyahkckrbcccokmz1208,eyrrrawrprjpmerfnidktobwmfexzqeryhqrjqluecevekvwxuqjcfsngdaqazt1208,Philadelphia,4.0,5,1,Damage Restoration, Home Services, Fitness & Instruction, Restaurants, Financial Services
uwiigjfytpupzostnssyaz1209,zhzrfjeqmfthgowiausrrsfvkjsdewlkzuiftpshbiavjlwzozdpxmitenalydd1209,Tampa,3.5,5,1,Korean, Dry Cleaning & Laundry, Water Heater Installation/Repair, Automotive, Breakfast & Brunch
xizukidehlevqlgusydrqk1210,ftvnwfrnygimuneufcgoiythsxzjlvssnaniensvexmfwzjmlowmkxbarxrlxdo1210,Westville,4.5,9,1,Auto Repair, American (New), Hotels & Travel, Event Planning & Services, Grocery
ypfzhamzwpeppvpkslyonx1211,olpvrnbeprtkqnvmjfzoemgycfwhxbeokhwkhjsieiixgcvocyfidvmxocchdcr1211,Philadelphia,3.0,6,1,Tacos, Thai, Auto Detailing, Dentists, Food
jzrmuksrkivenqhdqfynbl1212,xnqjjojiowjoiwkexkkkeezpmyfehkhcdadefoueymnrgsbjmqvvvupiigerycr1212,Downingtown,4.5,28,1,Home Services, Bridal, Shopping, Burgers, Banks & Credit Unions
aolyuomqatqleesdsbbmuu1213,jtiskwbezssjjcklassvahkjssrjrxedxvhkxbhcjjcqgwarsszchygslfiuftb1213,Warminster,3.0,7,1,Southern, Sandwiches, Food, Active Life, Automotive
jlahhtvjzvwjaojnjkhzrm1214,cyjqxrthfuwkeirnbuoynhxtoabeimchfrxjhbcjyrytmmjrcjqttotklmzvlda1214,Nashville,4.5,47,0,Fashion, Hair Salons, Mortgage Brokers, Used Car Dealers, Lounges
paxyouywcwcssyltxlydhj1215,nspyxelamoivvkfgfhquflsidaggmrggklaikmpsqmidugbmfmonpxkhtktpvvg1215,Reno,4.5,5,1,Pets, Nightlife, Comfort Food, Tires, Shopping
kbusnfxymizmfnurgtfnda1216,uvpzourvomqsmqucimnfohbsvlthkkmphcongybpzmxriagedbgolqwhloshxxh1216,St. Petersburg,3.5,7,1,Notaries, Fashion, Auto Detailing, Pet Services, Restaurants
vryxnfcnbjtqnqbxtnwxga1217,fkgnslcseezbpqaxcvxvxsemvwrxavdjhzdgnvyactatobfkqslvkheyuxbrjio1217,St Petersburg,4.5,6,1,Shopping, Periodontists, Fast Food, Local Services, Fashion
vnliejthfvvhsdjacebgjn1218,yzabwcvpnqmsarcezsopntmeruyyndwwfceycttgfwmlkxslmzeuyeokzvtfjxf1218,Seminole,1.0,5,1,Landmarks & Historical Buildings, Restaurants, Diagnostic Services, Cosmetic Dentists, Hair Salons
bygcuqooumuqunofvjmeww1219,zcgcpzggzzkfmxikrdmeajeondgjzhnilxkemcxuctmmqnnwgkntmmnfiwdohzj1219,South Pasadena,4.5,13,1,Professional Services, Arts & Entertainment, Food, Tacos, Tapas/Small Plates
gpzgqjyvefebpvpdjiefph1220,ktkxsunsueowhsrqfgyabflzhshwryqntzioattujzbpsacjyzvbdckxwiakltq1220,Saint Petersburg,5.0,608,0,Fashion, Nightlife, Active Life, Shopping, Grocery
dmqtcwjpejgaczlowtyyxj1221,yytxtbdhimghfljrhffjhtifvfnxxpovuhwumbscxnhpkuknmanafrrybwahhvc1221,Harleysville,4.0,14,1,Auto Repair, Health & Medical, American (New), Restaurants, Lounges
rnllpesfgmelkplycbtsni1222,hmrypelwrutibvanmreuxldobfdikwghaxxhwnutnyzoarqephwqnxluwmlyhkj1222,Tucson,2.0,14,1,American (Traditional), Skating Rinks, Coffee & Tea, Food Trucks, Hotels
vrvzgbklxqpvtskjfnwtag1223,irsrdnetjuooxpunhyruanenvyxhyiawyjlnrnzkqgyabnxizyprexmhusurnbk1223,Nashville,3.0,23,0,Grocery, Automotive, Family Practice, Local Services, Yoga
ctkxqbjrxxfffhjpcxtcae1224,foxdxzwjjvcxvpyyzxnqhupwsjzeljqgzxdtuojuunwhnqdsesdfgeawutbneee1224,Reno,4.0,310,1,Psychologists, Sandwiches, Noodles, Event Planning & Services, Cosmetic Surgeons
dmaxzeqbyhbengifdrvsnt1225,hrdzkysfxcqfyiqodabeectkhwkolcjzvcvxydzklztcfrrzwogwhlahjmvdudu1225,Danville,3.5,41,1,Veterinarians, Restaurants, Recycling Center, Lounges, Arcades
uomrmjtknwnuxccrgazmth1226,hoixysuebcmggvqnblubnjsxetuekmdoacyjsksqbxigklxvtuumemqwhzcjpxn1226,Tampa,4.5,8,0,Security Systems, American (Traditional), Internet Service Providers, Oil Change Stations, Pet Groomers
pdlwynjfxibhgzarvmcmem1227,yodjgexkykuyqzulksbzjtzguejrtjtucypyhscachqcbmxbkbpvackqqtkatkf1227,Tampa,3.5,6,1,Shopping, Asian Fusion, Active Life, Reiki, Comic Books
adevzbihiebfgviowcmpam1228,iftsueacqzxhnngzetsftdbxfsgolddgcyvthuuqwcknslbpezkxsrwhqkuojup1228,Tampa,4.5,18,1,Wedding Planning, Threading Services, Shoe Stores, Cooking Classes, Bars
plmrrabojbvbkkfbtlejpb1229,epeljairfqybopgdlnjtwhiugtrounpthhblmrrkxdbqiokskrrgdgwnxitlhzg1229,Oaks,4.5,12,1,Hotels & Travel, Food, Shopping, Sports Clubs, American (Traditional)
daqirgusaxnrrijjssghkn1230,bwnfennhmijoaipqievwnvvqnosqnjqedbptbompaoomljgpavlvzretwyqfbba1230,Harahan,5.0,78,0,Shopping, Soul Food, American (Traditional), Home Services, Food
ggftslnrzqfofqydkliqvg1231,epptzatocdokuxyyptsagsgnulppzcntaniwlwcmzlakooqxrhrbhsvsfmdyqqq1231,Exton,2.5,22,0,Vietnamese, Food, Shopping, Party Bus Rentals, Arts & Entertainment
exrwzbsihjhsniquedijpo1232,vzkaltvmbykloyzurkdfxlraktdvodpwrlyanunuhfgjpnrtngadzhbtdmhgehx1232,Philadelphia,4.5,24,1,Coffee & Tea, Cosmetic Dentists, Hotels, Specialty Food, Home Decor
dbmoscdfxsimaxozpidxll1233,hwacxlfcqrpxpnlogeojdjjkvkxhkcdhjifurlzosotqbjtpwsvquozfvwjpbfm1233,Philadelphia,5.0,5,1,Ophthalmologists, Nail Salons, Delis, Food, Wedding Planning
fcurehhblxluxapudadmxb1234,jrnxuctsomtisiiouccnvhevyjdznlqwphnqodimoscaojmswsdyjhuipchfcvr1234,Goleta,3.5,43,1,Fashion, Restaurants, Nightlife, House Sitters, Local Services
ghtrzctazmplefwsudacor1235,ehnlmzlspvqjpvfzduslhvywbrbbjzjqtoefhtocvwjoghlgwganbhfxbkyjxez1235,New Orleans,4.5,24,0,Pizza, Restaurants, Body Shops, Breakfast & Brunch, Pet Sitting
jdfbnbmyxbihelolrjecmg1236,dnazkyhbzrobtlgnuqdxknjbvmfypfnkldpryzjpaiakzqbdlmuttffjsbhiqqq1236,Saint Charles,2.5,226,1,Burgers, American (Traditional), Sushi Bars, Beer, Specialty Food
ntoohntwilggcxqycxkkvf1237,wsgzcorhxedybthragqkuzvlhlurbqwvvegtvdhupkhknkglekqfbzasikhkfkx1237,Belleville,4.0,238,1,Flowers & Gifts, Specialty Schools, Pubs, Fast Food, Oil Change Stations
jswnkmqbcictatlibojtmg1238,ihprouvjywtkxvwlptjzcjoqdwctuxbqjmuwcoqkvcsfpceryoefhpozjoygkff1238,Nashville,3.5,9,1,Fast Food, Hot Dogs, Breakfast & Brunch, Desserts, Local Services
ukbwamchhitdrasqsauknu1239,fsylplwfdkalttkyotvaygfnkxenpapsyafyfktjnyoinjksbzfvnvdxninihnw1239,Mt. Juliet,4.5,164,1,Active Life, Fashion, Fast Food, Community Service/Non-Profit, Active Life
