review_id,user_id,business_id,stars,useful,funny,cool,date
kQ,rq,fB,2,3,0,0,1362897744536
kR,kc,fB,1,2,1,0,1451116515248
kS,H,fB,5,1,1,1,1471370433703
kT,iX,fB,3,0,0,0,1523006911814
kU,ik,fB,1,2,0,0,1510942676018
kV,oK,fB,2,1,0,0,1505855096149
kW,bu,fC,5,1,0,0,1327384066358
kX,hT,fD,4,0,1,1,1368447723762
kY,oH,fD,5,2,0,0,1431985640766
kZ,ol,fD,5,0,1,2,1414266717715
la,qk,fF,4,1,0,0,1537903802000
lb,g,fG,5,0,0,0,1445080371738
lc,oH,fG,4,2,0,0,1428187336857
ld,nB,fG,3,1,0,0,1430630253083
le,W,fG,5,2,0,0,1496857339684
lf,pX,fI,4,0,1,1,1326951567738
lg,gf,fJ,4,3,0,0,1423944213006
lh,lP,fJ,5,1,0,3,1515431226195
li,hd,fJ,5,2,0,3,1473234005077
lj,bU,fJ,5,5,0,0,1400000562714
lk,ay,fJ,5,3,1,0,1445808604415
ll,hg,fJ,5,3,0,0,1459290593373
lm,bq,fK,4,0,0,0,1508710998891
ln,lt,fK,5,0,0,0,1509737177041
lo,ds,fK,4,0,0,1,1391262301536
lp,iD,fL,3,0,0,0,1416648391620
lq,nX,fL,4,0,0,0,1404133205944
lr,pV,fL,4,0,0,0,1479557824380
ls,se,fM,5,1,0,1,1537903802000
lt,cD,fN,3,1,1,0,1425269650473
lu,q,fN,2,4,1,1,1448605063046
lv,pE,fN,5,1,1,0,1374118916541
lw,bf,fN,3,2,1,1,1472637517637
lx,pt,fN,3,1,1,0,1400449501740
ly,gh,fP,2,3,0,1,1417742396442
lz,ia,fP,2,3,0,0,1424873307650
lA,ip,fP,2,2,0,1,1308112167121
lB,eX,fQ,5,2,1,0,1480852225416
lC,hO,fQ,5,1,0,0,1482222743356
lD,u,fQ,3,2,0,1,1463927408750
lE,cb,fR,4,0,0,0,1408218650279
lF,af,fR,3,1,0,0,1280591032174
lG,oK,fR,4,1,0,0,1493784340088
lH,bf,fR,4,2,0,0,1453143300231
lI,dW,fR,3,0,0,0,1394113962521
lJ,bI,fS,3,2,1,0,1327537288824
lK,qI,fT,1,4,0,2,1345032653013
lL,L,fT,2,1,0,1,1334485412875
lM,lp,fT,2,2,0,2,1330469517461
lN,db,fT,2,2,1,1,1403230775053
lO,ax,fT,3,1,1,1,1406930394206
lP,cD,fX,3,1,0,0,1423727089966
lQ,dj,fX,3,0,0,0,1425716195415
lR,gt,fX,3,1,0,0,1484164193163
lS,pW,fY,3,2,0,0,1454635702119
lT,oN,fZ,5,0,0,0,1379813432692
lU,mS,fZ,4,2,0,0,1479851911201
lV,jm,fZ,4,0,0,0,1411813555212
lW,ai,fZ,5,0,0,0,1370168485355
lX,lW,fZ,5,1,0,0,1360462863825
lY,dN,gb,5,1,0,1,1502115201574
lZ,lD,gb,5,1,0,0,1338134533680
ma,oN,ge,4,0,0,0,1379057133804
mb,nn,ge,4,1,0,1,1401566595368
mc,gW,ge,4,0,0,1,1474029496564
md,eb,ge,4,0,0,0,1458810216779
me,pq,gf,2,2,0,0,1398959430544
mf,jc,gf,2,2,0,0,1392132327540
mg,aJ,gf,4,1,0,0,1454066288390
mh,rU,gg,4,1,0,0,1378700642053
mi,lH,gg,5,1,0,0,1414169309131
mj,rK,gi,4,2,0,0,1389292688118
mk,rK,gj,3,2,0,0,1392120139529
ml,om,gj,5,2,0,1,1439841794337
mm,gn,gk,2,1,0,0,1451952999144
mn,as,gk,1,1,0,0,1509182159960
mo,cD,gk,1,1,0,0,1418849085860
mp,X,gk,2,1,0,0,1468705349571
mq,X,gk,2,1,0,0,1473224459940
mr,ip,go,3,2,0,1,1301941851447
ms,ph,go,3,0,1,0,1474853214288
mt,rN,go,3,1,0,2,1356241269518
mu,rb,gq,2,2,0,0,1425362017405
mv,kz,gq,3,1,0,1,1380221638418
mw,hF,gr,5,0,0,0,1482361444534
mx,bC,gr,5,0,0,0,1442099436569
my,oC,gr,5,0,0,0,1437167898082
mz,hp,gr,5,0,0,0,1501146639779
mA,cD,gu,4,1,0,2,1421259320818
mB,ro,gu,5,1,0,0,1405953597903
mC,Y,gu,5,1,1,1,1422917421964
mD,W,gv,4,2,0,1,1509458312802
mE,aU,gv,4,1,1,0,1445683422554
mF,ec,gv,4,2,0,0,1444489276264
mG,kG,gw,5,0,0,1,1365430491415
mH,ng,gw,5,2,1,0,1484630366241
mI,kM,gw,5,0,0,1,1419587961874
mJ,mG,gw,5,0,0,1,1396978922195
mK,aU,gw,5,1,1,1,1444875895027
mL,oE,gw,4,1,0,1,1344427030739
mM,mY,gy,4,2,0,1,1486295080959
mN,ke,gy,5,1,0,1,1487164080368
mO,O,gy,5,0,0,1,1456158241947
mP,aK,gz,2,2,1,0,1359816388969
mQ,mq,gz,5,1,1,1,1536997793021
mR,dx,gz,3,1,0,1,1419962394202
mS,kc,gC,3,2,0,1,1448816262447
mT,lS,gC,3,1,1,1,1398663027432
mU,dr,gC,2,0,1,1,1367625116494
mV,aU,gD,4,1,0,0,1456952186391
mW,lq,gE,4,1,1,0,1397481396767
mX,lf,gE,4,2,1,0,1428992242503
mY,cn,gE,3,0,0,0,1413727501834
mZ,os,gE,4,1,1,0,1501039910479
na,pr,gE,4,1,0,0,1461092316038
nb,gJ,gE,4,1,0,0,1403410966225
nc,ae,gG,3,0,0,0,1473944375205
nd,om,gG,4,2,0,0,1440338602769
ne,dr,gI,5,0,0,0,1381368867822
nf,oy,gI,3,1,0,0,1430432431175
ng,H,gI,3,1,0,0,1479786872882
nh,qs,gI,3,1,0,0,1447116265704
ni,bS,gL,4,1,0,1,1387940876983
nj,mI,gL,4,1,0,0,1411875358334
nk,iZ,gL,4,1,0,1,1413475530640
nl,cy,gM,4,1,1,0,1441289619546
nm,gc,gM,4,1,0,0,1383058444669
nn,mI,gM,5,1,0,0,1405656234108
no,qL,gM,4,1,1,0,1444871743767
np,Q,gM,3,1,0,0,1318378988476
nq,pA,gN,2,2,0,0,1336924187848
nr,md,gN,4,2,0,0,1413761359358
ns,cg,gN,2,1,0,0,1448142850473
nt,qO,gO,4,3,1,0,1350373005252
nu,dT,gQ,5,0,0,0,1417516730664
nv,dN,gR,4,1,0,0,1500686452373
nw,D,gR,4,0,0,0,1494932184820
nx,bn,gR,4,1,0,0,1422392826550
ny,rv,gS,5,1,0,1,1405197026378
nz,nB,gT,3,1,0,0,1419635753176
nA,oO,gT,2,0,0,0,1361974039915
nB,iA,gT,2,0,0,0,1403024120530
nC,mB,gT,2,1,0,0,1428844428446
nD,bo,gU,3,3,0,1,1437176164071
nE,nr,gU,4,1,1,1,1464700511558
nF,fy,gU,2,2,0,0,1453830234565
nG,mI,gU,4,1,0,2,1419181358219
nH,qQ,gU,4,1,0,1,1461586099138
nI,oH,gV,4,2,0,0,1442664520093
nJ,pC,gW,4,0,0,0,1474829239733
nK,fU,ha,5,0,0,0,1435354661699
nL,rP,ha,4,0,0,0,1484214408255
nM,fu,hb,2,1,0,0,1480192457542
nN,fF,hb,1,0,0,0,1388249166827
nO,Y,hc,3,1,0,0,1416304300888
nP,lq,hc,4,1,0,0,1388357256814
nQ,fh,hc,1,2,1,0,1348909364841
nR,cy,hc,3,1,0,0,1441460401490
nS,ho,hc,3,0,0,0,1473831784524
nT,ng,hd,2,2,0,0,1487641985057
nU,bn,he,5,1,0,0,1432375865132
nV,ij,he,3,1,0,0,1384343015162
nW,bw,he,5,1,0,0,1366111541875
nX,rB,he,4,1,0,0,1505216482445
nY,sl,he,5,1,0,0,1341093595367
nZ,bj,hf,3,1,0,0,1468115105267
oa,pp,hf,4,0,0,0,1396043779609
ob,nh,hf,4,0,0,0,1456094478236
oc,qE,hg,4,0,1,0,1471843474777
od,ij,hg,4,1,1,0,1388700435583
oe,lv,hg,4,1,1,0,1336511382920
of,pi,hg,5,0,1,0,1353427014034
og,nX,hg,4,0,1,0,1409478794218
oh,D,hh,4,0,1,0,1498447233252
oi,bi,hh,5,0,1,0,1474400773776
oj,sl,hi,3,1,0,0,1341446121908
ok,dx,hj,3,1,1,0,1413722841498
ol,mu,hk,4,1,0,0,1458642879398
om,me,hk,4,1,0,0,1416615834201
on,ro,hk,4,1,0,0,1406553519110
oo,iI,hl,3,1,0,0,1412422185476
op,gM,hm,4,1,0,1,1370512053222
oq,kw,hn,5,3,0,1,1405354173276
or,qz,hn,3,2,0,0,1441136744652
os,mj,hn,4,1,0,0,1441932245528
ot,mS,hp,4,2,0,0,1470125506781
ou,iP,hp,5,1,0,0,1387396468925
ov,iD,hq,4,0,1,1,1422657838702
ow,om,hq,4,2,0,0,1436437016032
ox,kf,hq,4,2,1,0,1419970839221
oy,fk,hr,3,0,0,1,1409157971300
oz,cy,hr,4,1,1,0,1446464254788
oA,rc,hr,3,1,1,0,1387753135575
oB,bn,hr,5,1,1,0,1425104658184
oC,lf,hs,4,2,0,1,1428894001098
oD,lZ,hs,4,0,0,0,1425667171873
oE,iv,ht,5,1,0,1,1393983386369
oF,L,ht,4,1,0,0,1336710903762
oG,dE,ht,5,0,0,1,1370213156380
oH,oS,ht,5,1,0,0,1450903994234
oI,sl,ht,5,1,0,2,1342157289631
oJ,jT,hu,4,1,0,0,1462537616952
oK,mF,hu,4,2,0,1,1444554423431
oL,fj,hw,4,3,0,0,1445402288141
oM,ri,hy,5,0,0,0,1448184038759
oN,cO,hy,5,0,0,0,1401150644097
oO,db,hy,2,2,0,0,1396843357301
oP,hG,hz,5,0,0,1,1519250062867
oQ,lJ,hz,4,0,1,0,1492108519941
oR,lX,hz,4,0,1,0,1517375980291
oS,ks,hA,4,0,0,1,1424778223908
oT,ik,hB,4,2,1,1,1518972483483
oU,rQ,hB,4,0,1,0,1535442612807
oV,kg,hB,4,2,0,1,1536215909464
oW,bJ,hB,4,3,0,1,1517618446720
oX,az,hB,5,2,1,0,1492693111070
oY,oU,hE,5,0,0,1,1537903802000
oZ,H,hE,5,1,0,1,1482978125266
pa,cK,hE,4,0,0,0,1466164473040
pb,hO,hE,4,1,0,0,1474557300653
pc,fP,hE,5,1,0,0,1435157823094
pd,fv,hI,4,0,0,0,1388825363242
pe,mL,hJ,4,1,1,1,1361800006812
pf,eg,hJ,4,1,0,0,1321193817249
pg,Y,hK,4,1,1,1,1427793715784
ph,kV,hK,3,1,0,0,1307422960517
pi,jc,hL,4,2,0,0,1400741683097
pj,jc,hL,4,2,0,1,1398615713775
pk,ax,hM,3,1,0,0,1395204908401
pl,aQ,hO,4,2,0,2,1374574878093
pm,qj,hO,4,2,0,0,1395751119068
pn,qK,hQ,2,2,0,0,1434417725617
po,nj,hQ,4,0,1,0,1448361938547
pp,eD,hQ,3,5,1,0,1409762930982
pq,rW,hR,2,0,1,0,1463886179674
pr,ro,hR,4,1,1,0,1406309268510
ps,kA,hS,2,0,0,0,1363415338498
pt,nT,hS,4,0,1,0,1448510963890
pu,qC,hS,2,0,0,0,1442613240544
pv,qt,hS,2,0,0,0,1537903802000
pw,nQ,hU,5,1,0,1,1515357021252
px,od,hU,5,1,0,2,1528388310665
py,cg,hU,4,1,0,0,1441030231998
pz,pT,hU,4,0,0,0,1375341905966
pA,pT,hW,4,0,0,1,1381337499992
pB,cD,hZ,3,1,1,0,1430051707232
pC,ec,hZ,3,2,0,0,1442284073254
pD,kz,hZ,3,1,0,1,1375505174445
pE,iX,ia,4,0,1,1,1527639851979
pF,lR,ia,4,2,0,0,1351597514573
pG,hx,ia,5,1,0,0,1537903802000
pH,be,ic,4,1,0,0,1472167537643
pI,W,id,4,2,0,0,1496926494551
pJ,cW,ie,5,0,0,1,1426657218122
pK,bT,ig,5,0,0,0,1519888808061
pL,dC,ig,3,0,0,0,1449940813223
pM,kj,ig,4,0,0,0,1508055674930
pN,mI,ig,4,1,1,1,1411927337344
pO,mj,ig,4,1,0,2,1447585092194
pP,aU,ig,4,1,1,1,1459618112644
pQ,av,ig,4,0,0,1,1423431142954
pR,qU,ii,1,1,0,0,1501608554935
pS,di,ij,3,0,0,0,1537903802000
pT,hp,ij,4,0,0,0,1508070364844
pU,qQ,il,3,1,0,0,1449580988904
pV,iC,im,4,0,1,0,1377592956139
pW,dk,im,3,1,1,1,1403284368509
pX,la,im,3,0,0,0,1411808433417
pY,lK,im,5,0,1,1,1323384129944
pZ,pB,im,4,1,0,1,1365827044239
qa,me,im,4,1,0,0,1407180828170
qb,gW,in,3,0,0,0,1472970083521
qc,cX,in,1,0,0,0,1331377791185
qd,aY,in,2,2,0,1,1403556529629
qe,cV,in,3,1,2,1,1533324487385
qf,kL,in,3,2,0,0,1406174296386
qg,rA,in,2,1,0,1,1351220076257
qh,D,in,2,0,0,1,1510020219639
qi,do,in,4,0,1,0,1514086147307
qj,nE,io,3,0,1,0,1525708684361
qk,np,io,4,0,1,0,1446286409218
ql,oX,io,4,0,1,0,1436016186192
qm,cy,iq,3,1,1,0,1439823786437
qn,Y,ir,3,1,0,0,1425439127944
qo,qd,it,5,0,0,0,1459917204813
qp,w,iu,4,0,0,0,1402252419813
qq,ao,iu,4,4,0,1,1452600526421
qr,rG,iv,2,4,0,0,1298975380828
qs,pm,iv,2,3,0,0,1314454824819
qt,iA,iv,2,0,0,0,1400114263545
qu,ir,iv,3,3,0,0,1393364347737
qv,jj,iw,4,0,0,0,1416753755886
qw,lW,ix,1,1,0,1,1355645357994
qx,lg,ix,4,0,1,1,1537903802000
qy,ba,ix,3,0,0,1,1523446018060
qz,hX,ix,2,2,0,0,1416927224467
qA,mu,iz,3,1,0,0,1454516600456
qB,eZ,iA,4,1,0,0,1472028053009
qC,u,iA,4,2,0,0,1462798420558
qD,Q,iB,3,1,1,0,1318384615249
qE,fF,iB,3,0,1,0,1391173628669
qF,sl,iB,4,1,0,0,1347416196372
qG,qb,iB,4,3,0,1,1324772075297
qH,gx,iC,3,1,0,1,1489364526376
qI,si,iC,2,4,0,0,1489794649895
qJ,av,iC,3,0,0,0,1415764217403
qK,mt,iC,3,2,0,1,1413924471173
qL,sj,iE,5,0,0,0,1474393272571
qM,ak,iF,5,0,1,0,1492210923781
qN,E,iF,1,0,0,0,1537903802000
qO,cN,iF,2,0,1,2,1499422732421
qP,hi,iF,3,2,1,1,1453382340825
qQ,oK,iF,3,1,1,0,1493410425078
qR,pW,iH,3,2,1,2,1468882343350
qS,ji,iH,3,3,0,1,1380860533629
qT,bn,iH,4,1,1,0,1425321787131
qU,mx,iH,3,4,0,1,1415223026197
qV,I,iH,3,1,1,0,1504614158360
qW,bn,iH,3,1,0,0,1424155027506
qX,hL,iH,3,2,1,0,1392991810716
qY,aU,iI,5,1,0,0,1445894026537
qZ,rG,iI,5,4,0,0,1317548214434
ra,of,iI,4,3,0,1,1415814359332
rb,mP,iK,3,2,1,1,1430442135971
rc,bd,iK,3,0,1,0,1494487877375
rd,jg,iN,4,0,0,1,1433032910187
re,nZ,iO,4,0,0,0,1428534258512
rf,dy,iO,4,0,0,0,1499236329529
rg,K,iO,5,0,0,0,1537903802000
rh,oC,iQ,4,0,0,0,1436517575840
ri,ke,iR,4,1,0,0,1482837903528
rj,eG,iR,4,0,0,0,1461845606386
rk,qC,iT,5,0,0,0,1441975061699
rl,sa,iU,4,0,1,0,1366248182679
rm,pH,iU,5,0,0,0,1351627396936
rn,aU,iU,5,1,0,0,1442277901611
ro,eo,iU,5,0,1,0,1364283255304
rp,fv,iU,4,0,0,0,1386686304712
rq,jT,jb,5,1,0,0,1462462180442
rr,j,jb,4,0,0,0,1480401645935
rs,aN,jf,3,1,0,0,1479608242284
rt,be,jg,4,1,1,0,1470176135866
ru,os,jg,5,1,2,0,1499275405602
rv,ho,jh,4,0,0,0,1477660216831
rw,qQ,jh,4,1,0,0,1450633112175
rx,kf,jh,4,2,0,0,1415960851622
ry,pN,jh,5,2,0,0,1513204819588
rz,iI,ji,5,1,1,1,1421335365033
rA,ng,jk,3,2,0,1,1486085101346
rB,qQ,jm,3,1,0,0,1450980627671
rC,fw,jm,5,0,0,2,1443204289004
rD,co,jm,5,3,0,0,1473170830266
rE,bd,jm,5,0,0,0,1490350348171
rF,qs,jm,3,1,0,0,1449439121253
rG,aw,jm,5,1,0,0,1432742663224
rH,hX,jm,4,2,0,1,1418930957682
rI,mu,jq,4,1,1,0,1455993909845
rJ,kY,jq,2,0,1,0,1436501170790
rK,pY,jq,2,2,0,0,1482482033921
rL,lw,jq,2,0,0,0,1461166310048
rM,ez,jr,5,0,1,1,1458322858927
rN,fP,js,5,1,1,2,1428528319732
rO,os,js,5,1,1,2,1500809182934
rP,ij,js,3,1,0,1,1393305166845
rQ,qg,js,4,0,1,0,1512028527653
rR,bj,jt,3,1,0,1,1464534906536
rS,iI,jt,2,1,1,1,1414389664013
rT,jT,ju,5,1,0,0,1460890740128
rU,kn,ju,3,3,0,0,1429564189457
rV,qQ,ju,3,1,0,0,1452400093298
rW,nC,jv,5,1,0,1,1472352535345
rX,dG,jx,3,2,1,1,1388724094867
rY,of,jx,3,3,1,1,1411156688139
rZ,my,jx,2,2,1,1,1309125333311
sa,ka,jx,1,3,1,1,1344647635535
sb,lM,jA,5,1,0,0,1493201347628
sc,hJ,jA,3,2,0,0,1456297995354
sd,qF,jA,5,0,0,1,1299499183141
se,W,jA,5,2,0,1,1508808819089
sf,qU,jB,4,1,0,0,1495441834834
sg,mB,jB,2,1,0,0,1433486638039
sh,gK,jB,4,0,0,0,1387667494656
si,bE,jB,3,3,0,1,1390842285927
sj,as,jB,2,1,0,0,1522488495835
sk,aU,jC,5,1,1,1,1446795174179
sl,bt,jD,3,2,0,0,1355557216117
sm,dD,jD,3,0,0,0,1420287971381
sn,fB,jD,4,1,0,0,1537903802000
so,bh,jD,5,0,0,0,1446540018413
sp,qT,jD,5,2,0,1,1443692421706
sq,hd,jD,4,2,0,0,1471969063461
sr,aQ,jG,3,2,0,1,1365331915000
ss,pV,jG,4,0,0,0,1483416020645
st,oy,jG,4,1,0,0,1431339275477
su,iv,jG,5,1,1,0,1390672272369
sv,ne,jH,2,2,1,0,1402177786124
sw,hu,jH,3,2,1,0,1490606552464
sx,lm,jH,5,2,0,0,1452993390728
sy,nC,jH,3,1,1,0,1475236889694
sz,mk,jH,1,1,0,0,1379555281623
sA,aQ,jH,3,2,0,1,1384231700699
sB,li,jI,3,1,0,1,1387709656232
sC,bh,jI,5,0,0,0,1445420926908
sD,eq,jI,4,0,0,1,1443927028834
sE,dt,jI,4,0,0,0,1431137737229
sF,fa,jI,3,1,0,0,1484259201945
sG,mu,jJ,5,1,0,1,1457233266958
sH,js,jJ,5,2,0,0,1537903802000
sI,qs,jJ,4,1,0,0,1446016410583
sJ,jc,jJ,4,2,0,1,1396454820652
sK,ge,jJ,4,2,0,0,1426696939259
sL,pN,jK,5,2,0,1,1515751625503
sM,nV,jK,4,0,0,0,1463430998175
sN,kZ,jK,1,3,0,1,1437451559176
sO,db,jL,3,2,0,0,1401487741087
sP,iL,jL,4,2,0,1,1386857763420
sQ,nH,jL,5,4,0,1,1327727308660
sR,ec,jL,4,2,0,0,1440027123814
sS,f,jN,3,2,0,0,1416402569697
sT,ng,jN,5,2,0,2,1486203760465
sU,rt,jQ,5,0,0,0,1439959013240
sV,dE,jQ,4,0,0,0,1365934937413
sW,ck,jQ,4,1,0,0,1389313600228
sX,iP,jQ,4,1,0,1,1395667031477
sY,qQ,jR,3,1,0,1,1449728172993
sZ,pF,jS,4,1,0,2,1462657387558
ta,eW,jS,3,0,0,1,1483071005132
tb,sg,jT,2,0,0,0,1418704396798
tc,ov,jT,4,2,0,0,1537903802000
td,cy,jT,3,1,0,0,1438563518654
te,cr,jT,3,0,0,1,1409233678860
tf,dQ,jT,3,0,0,0,1410196125487
tg,rJ,jT,2,1,0,1,1379473582233
th,kp,jU,5,0,0,1,1338748636000
ti,oH,jV,3,2,1,0,1430252812826
tj,dd,jV,4,0,1,0,1485837999324
tk,kn,jV,3,3,0,1,1433053009860
tl,aO,jV,5,0,1,1,1510532846450
tm,it,jV,3,3,0,1,1369338454490
tn,sa,jW,3,0,0,0,1363063125494
to,hA,jY,2,0,0,0,1229382571919
tp,bI,jY,2,2,0,0,1329221100054
tq,sl,jY,5,1,0,0,1342509472563
tr,fx,ka,4,0,0,0,1384517217725
ts,ri,ka,3,0,1,0,1451321202196
tt,kw,kd,4,3,0,1,1407856631515
tu,jY,kf,3,0,0,0,1388951648014
tv,rI,kh,4,0,0,0,1441915975885
tw,ik,kh,3,2,0,0,1519029054596
tx,jp,kh,4,4,0,0,1504112271255
ty,my,ki,3,2,0,1,1315067499203
tz,kt,ki,2,0,1,0,1416305392687
tA,aU,ki,5,1,0,0,1453783003563
tB,md,ki,4,2,0,0,1418364115188
tC,hF,ki,5,0,0,2,1478009719453
tD,cs,kj,3,0,0,2,1444043823604
tE,pV,kj,4,0,0,0,1478615468406
tF,pr,kj,4,1,0,0,1466542316838
tG,co,kj,5,3,1,1,1470627938948
tH,gL,kj,4,3,0,1,1304131948596
tI,kd,kj,4,2,0,1,1452891991435
tJ,B,kj,5,1,0,0,1525498299107
tK,eX,kj,4,2,1,1,1477292583307
tL,nC,kj,3,1,0,1,1467659915886
tM,rX,kj,3,6,0,0,1529601830108
tN,aX,kl,3,0,0,0,1478182828874
tO,pj,kl,3,0,0,0,1515156207319
tP,iI,kl,2,1,0,0,1415579088378
tQ,lt,kl,4,0,0,0,1501908264304
tR,O,km,3,0,0,0,1455262266627
tS,lr,km,4,0,0,0,1518435456968
tT,rx,km,4,0,0,0,1492107299169
tU,iT,km,4,0,0,0,1410620720707
tV,aX,km,4,0,0,0,1474441618216
tW,pV,ko,3,0,0,0,1478814200413
tX,fK,ko,2,0,0,1,1476231857346
tY,oS,kp,4,1,0,0,1442358257615
tZ,bd,kp,4,0,1,0,1488465941457
ua,gu,ku,4,0,0,1,1354143761088
ub,fF,ku,4,0,0,0,1393451827437
uc,hL,kv,3,2,0,0,1399240148522
ud,ji,kv,4,3,0,1,1386341686792
ue,mj,kv,3,1,0,0,1442839752516
uf,rt,kv,2,0,0,0,1438261988671
ug,iR,kv,3,0,0,1,1440121915565
uh,fm,kv,4,0,0,0,1436455963504
ui,qv,kw,2,1,0,0,1402314854983
uj,md,kw,4,2,0,0,1414752177115
uk,qg,kw,2,0,0,0,1524350326555
ul,rA,kw,3,1,0,0,1347170066272
um,gn,kx,5,1,0,0,1451057307232
un,mu,kx,5,1,0,2,1457061893532
uo,lq,kx,5,1,0,1,1398490970584
up,bK,ky,3,1,0,0,1482009664586
uq,nR,ky,4,0,0,0,1493267480972
ur,eP,ky,3,0,0,0,1451260825581
us,hS,kz,5,0,0,1,1451695673880
ut,ke,kA,3,1,0,0,1492344192716
uu,rb,kA,4,2,0,0,1424623453167
uv,fS,kA,4,1,0,0,1437255325285
uw,hL,kA,5,2,0,1,1396489011863
ux,jQ,kA,4,3,0,0,1480481743879
uy,mI,kB,4,1,0,0,1409925369232
uz,dx,kB,5,1,1,0,1415619660536
uA,an,kC,4,0,0,0,1348524788131
uB,oy,kC,4,1,0,0,1428831491459
uC,rz,kF,3,0,1,1,1431921944405
uD,ie,kF,2,1,0,0,1359719264470
uE,ge,kF,4,2,1,1,1425273556085
uF,ne,kF,4,2,0,1,1403261050602
uG,bG,kF,1,1,1,1,1397897366661
uH,fS,kF,2,1,0,0,1433226648689
uI,lB,kF,2,0,0,1,1382317976511
uJ,T,kH,1,1,0,0,1293881983157
uK,kh,kH,2,2,1,0,1494142904827
uL,ib,kH,1,1,0,1,1411097593376
uM,dx,kH,3,1,0,0,1408369292846
uN,nU,kH,3,1,1,1,1292945225383
uO,pr,kH,2,1,0,0,1467287645458
uP,mj,kI,5,1,0,0,1444020559163
uQ,dE,kI,5,0,0,0,1372535526418
uR,cR,kI,3,1,0,0,1349196882199
uS,bX,kM,5,0,0,0,1495309739358
uT,lY,kN,4,0,0,1,1355369517591
uU,jT,kN,4,1,0,1,1458679685763
uV,nx,kN,4,0,0,0,1464503774137
uW,ga,kO,5,1,0,1,1276656767279
uX,lu,kO,4,3,0,1,1230249406488
uY,hU,kO,5,3,0,1,1259886786430
uZ,ip,kO,5,2,1,1,1296913275716
va,iJ,kO,4,3,0,1,1268915146552
vb,lv,kP,4,1,0,1,1330491059293
vc,jp,kR,5,4,0,1,1523250726980
vd,dq,kT,4,0,0,0,1433479713653
ve,iv,kT,4,1,0,0,1393393569660
vf,fw,kT,5,0,0,1,1427569591186
vg,jm,kV,2,0,1,0,1412168215177
vh,fw,kV,3,0,0,2,1437075314061
vi,om,kV,5,2,1,0,1445522816917
vj,gJ,kV,2,1,0,0,1400449074307
vk,mt,kW,2,2,0,1,1410286111473
vl,mo,kX,3,1,0,0,1459087049399
vm,of,kX,3,3,0,0,1407951134796
vn,os,kX,3,1,0,0,1489817490393
vo,bA,kX,3,0,0,1,1537903802000
vp,kh,kX,4,2,1,1,1502555645493
vq,gw,kX,4,3,0,1,1419185832337
vr,mt,kX,2,2,0,0,1414054590210
vs,rK,kX,3,2,0,1,1391076115508
vt,bE,kX,1,3,1,1,1383808923549
vu,ol,la,4,0,0,1,1414755296414
vv,gY,lc,5,0,0,0,1470331964410
vw,fw,lc,4,0,0,0,1438126362083
vx,bw,ld,4,1,0,0,1365766339677
vy,eu,lf,4,1,0,0,1537903802000
vz,nQ,lf,4,1,0,0,1510940604871
vA,gb,lf,4,1,0,0,1537903802000
vB,rN,lg,5,1,0,0,1347164811193
vC,dE,lg,5,0,0,1,1357527993584
vD,eY,lg,5,0,0,1,1458592756731
vE,mo,lg,5,1,0,0,1460301801610
vF,gc,lg,3,1,0,0,1373460098176
vG,N,lj,4,0,0,0,1444956674764
vH,jK,ll,5,2,0,0,1441793807328
vI,H,ll,4,1,0,0,1477755494805
vJ,cy,ln,4,1,1,1,1441176167318
vK,hO,lo,3,1,1,1,1477232096065
vL,cy,lo,3,1,1,1,1441974835569
vM,qU,lo,3,1,1,0,1496317282539
vN,mu,lo,4,1,0,0,1453426081112
vO,fa,lo,4,1,0,1,1476560619842
vP,ax,lq,4,1,1,1,1400189233645
vQ,jb,lq,5,1,0,0,1306377681018
vR,mw,lq,5,0,1,1,1407890903179
vS,mt,ls,3,2,0,1,1412146736729
vT,oJ,ls,3,1,0,2,1390056013966
vU,ab,ls,4,0,1,1,1352218710737
vV,pQ,ls,2,0,1,1,1317286263409
vW,lv,lu,4,1,1,0,1335357817289
vX,it,lu,5,3,0,0,1377315248111
vY,hN,lu,2,0,1,1,1335477525125
vZ,dg,lx,5,0,1,0,1534731986434
wa,pp,lx,3,0,0,0,1393757323430
wb,nc,lx,3,2,0,0,1269609072255
wc,mm,lx,5,0,0,0,1327530696778
wd,dW,lx,4,0,0,0,1401396898821
we,eY,lx,4,0,0,0,1453876343781
wf,cl,lA,3,1,0,0,1375437963783
wg,qB,lA,2,2,0,0,1370827574553
wh,lB,lA,3,0,0,0,1382257167874
wi,er,lA,5,0,0,0,1368623107747
wj,ea,lB,3,0,0,1,1537903802000
wk,rQ,lB,3,0,0,0,1537903802000
wl,qC,lF,5,0,0,0,1439562324705
wm,aA,lF,3,0,0,0,1503486131396
wn,gi,lF,3,0,0,0,1517214102850
wo,en,lG,5,1,0,1,1431422379576
wp,bo,lG,5,3,0,1,1441532237702
wq,ri,lG,5,0,0,0,1444084960568
wr,my,lH,4,2,0,0,1316515110195
ws,aU,lH,5,1,0,1,1444463552719
wt,cJ,lH,4,1,0,0,1357313742630
wu,gv,lH,3,2,0,0,1327544490345
wv,kL,lJ,4,2,0,0,1412648744774
ww,bR,lK,4,3,0,0,1336227131614
wx,mq,lK,4,1,1,1,1537217265479
wy,qB,lK,4,2,0,0,1372677117795
wz,nT,lK,4,0,0,0,1447479148302
wA,bw,lN,3,1,0,0,1367633292024
