review_id,user_id,business_id,stars,useful,funny,cool,date
IjdgiQRtNertKphkIvgWyE,YAayMsFYkZYLzOCryXetnM,FSKFVMzJMUzkTuJJHsmMRa,3,1,0,2,1446218682
oVAxUxKhAssMvvFdUVySWx,KISdnRikhAlDFDDCkOcwJE,QnIomHXpIFBtWlxtlVhNIl,4,2,3,3,1658403975
PeglliYarzxHbMCjSdLltq,vDbgEEmrTmyQfHZqgayuHM,hAdynYReFvnnsJEadXyQHZ,3,5,1,4,1583238775
nTmYwRPPnUnhegtPOoQuvX,jYAUBnfiXxJJIFMMJSMLRh,NnZgkpYQUEzEXLRMRWaVBu,1,2,5,0,1477357551
ngxsAqofOpIMFdxhCUFtJk,KlrHBgXViQthAyjWURztCN,nCIQnhusMVbgyPJQWMHFTk,4,0,1,5,1490905061
xCNdgabYVsbOlWraJLRoQX,jEyinFGCexarEgqAQxQymI,fPAynpbrwOOqXZMLQNKkji,5,4,2,3,1629139961
WEbQbSHyKWuibilpRqkUms,gCHcDJWxQPOgLfUIZitoWX,merEhkqfsPAAzeMpLfUwZC,3,5,5,5,1471418791
MglvpkhXYHHhqJRfAMssfu,vpieNbrugvTlQGHEvbWWWO,CEUmmIYAfYohIcFukoXGim,2,3,5,3,1538518307
bdOHHTuYxSkVxyKLUfNyji,orIzIloobWjEgnnPqSjxLQ,fvPACfbExfWwjWMYXypQqU,3,7,5,1,1528616481
zffQvsjuKsUhgMlQrHrCYu,vnVLbBfUyogoWeJbCRVxWS,VVmSuETQoDvVGuadMKgLaF,1,2,5,5,1573921931
FiemNaNRNSnyyBJVPYnCAp,DNGHFVCzBOQqmKJZjFTSaY,zqHjjJaXHMDvRrwSMwPqNY,3,9,5,0,1636261873
JzyyJIvuwXzcXJdKWWXehu,QfkEufbyZLROWJWTlhqloO,upqiFMAdABNfJaredKrPLS,4,1,2,3,1505353290
GzfSQOOrxKsyFWkqlMoHxt,PhuItXEDeGDozvSMVtUAZt,yWDVEWirEXMLzirdgWwyEk,3,2,2,2,1596177447
nhnKZikAYILZeIcYzsyGEv,SZNQczVtheppmhtFqLZXFO,sJXrCjVXYinRDwhiwHyuNQ,2,8,3,4,1441002528
YtAePXzXFKchOyfBtTkWaG,BVzMYhoSDUCZFUfyBvHDDq,SkPeJNoouggscogXWvRpTC,1,5,1,1,1496631860
EFvIEvMKavrKLDNNkeEZtY,ATCXpVcelgJwAUxQNgcwAE,EYlAnLzDSPeVFAnaZvbQmD,3,9,5,1,1564651946
QxmdWWEBknzrNCSCpXAeyb,UVyQxnXAmfvdcLhKhOurrL,TLBwqjFMqINIkeKwzRiFLW,3,9,2,3,1597035097
zNkbPGjIltrYUMhMUqDjYM,tMJiVsDThXpLZogGXAWMqL,nrhspcnmaxTuMcmHyKqUFr,1,7,5,3,1482012588
HbshODHZRzPMSmiuSAQWPo,pEvxjlwZoYiniOfshDQnby,mXBHbFABLfysVDcbUnpDJF,3,2,4,0,1583674976
ArKsFEjCMLPhQSuxDJaFXh,CoFhrRgwhlcUxYXlUSwHBY,MYaRnzLNgamfalqtRDfKCu,0,6,5,3,1581770551
BZhDkPJociXYXQzeMGgFTI,KvuufCETRNJUFiqddfYcoK,bldCiHUaLgvXJlOisSQCwE,0,7,2,5,1457332062
vVMVcRdjlEPVMiLnTyjSKv,itbUnWOlGotdgWGBLzWTfJ,adpgPzTDSbYTyLuqVyZexI,2,3,2,0,1443219892
jltzztUUjYMZkjEuVDmHev,VQOuomeIPdKWVOXsRMXMRW,cxnKvVEojlYbIvuFIAcDjq,4,5,2,4,1548309165
JYfWZSNhqqQhgkWoNxnXdX,DsBuNdVQXUCloJRDJMeysY,RPueITYzFMIeQVUFaqqjVo,3,6,3,3,1469540059
VfbnzJEoYAcqiWPBrTtOiI,pmSgqFrHENtWeumDXvjPUt,LpOINmkyfnKtBMyrtbpaRe,2,1,4,1,1506932029
VNAkOtLOnQaOIWssjyLpJL,IbBOYgCgikGlCaSPTfiGPr,gQETVPwuUvWhBzstmUNNdt,4,2,2,4,1495693311
qnHumGughmnbheOlFVoiGc,bwfAaFfAoDZbNbRhpHZChG,IqxbrVWDBuUELdwCkQhxfb,0,6,0,0,1659594938
zZcpWDKcqJCiryXVytxFYs,bdJzOcJUgfBRqrQaoBioSx,JYGcDVdnSQRNDAPfSzlhWh,0,6,5,0,1615198189
IrJfyWUQdwdtffTijHSlDW,YbqWFFJbYWwSMMwlUQDKOR,osLCljEerHlQNbAjptRUhJ,1,7,1,4,1513423270
JXZpdjavjXDInWeJvyTMiK,sCTCIbCtCMBgdeFexhpsnx,AdDaDpKSxFObngzlzwGilG,3,0,1,2,1585535535
FDyXuxktIAzeAoYHNvURXB,ycTrqQJbrteJQtnMCAKkTJ,romtxvEMZEQdOCekGjCWRs,5,8,4,5,1487993048
TmlBIiMXkkdTGsSvIHMObc,XVbrUdCTqglfAJriCBPbCA,MmieRSLoELYDUriltMERqj,5,4,1,0,1453865967
SHTREOkLJKkgFgYXGOASKh,GsqyrnLHqbrObAfdZebPxt,FtRewcJwxmLJCZTINSrQox,1,2,4,2,1621046339
tnSjLGGHxpyKBDeKkjsFea,MOYzUGMTHWhwUmNcRyksKq,AsbnxxwcHELoWmmybtFsDB,1,1,0,2,1447082758
aDcPEFSUcxzjoxMRmDcqTg,LUOWAvkgKglHlUjpTftrDN,ZGWivobUVwjjzuzBEnkdnM,0,3,4,1,1614403922
YczOVKjiudrrVWQfSrIfVE,uUfGVLRzChTrdSQkkbMxuZ,DyuKSPAWvdgkeYggMUuqrZ,4,1,3,4,1611839154
GxOCxFCJqwMlLuKjKwJECe,tlBNAIuCskRyvnhjqldAoq,KYbtNarxrxVRLzuiJHpcNA,5,6,5,2,1485137762
FCAItkKxSWFPOXiMOyZbGx,bnfGihBAsLilBxueDBhnos,lUhMmGFrDHzMGCaRuvHCkm,0,9,2,1,1618589473
luVHIdItqdqaXinhmRIQkL,UlovdbyrlPTzPRjcrvnzhG,WMteGxLKrrGKFOCDTyhhiT,1,2,1,3,1492867044
MSGbhZnFbbgbnOACnWaqHd,UNvVcXYhFIizsDLOgmuJKL,xjVzWlmnBcSYnrPwZDUzts,4,9,3,3,1473068113
OcsjfkYMlxiiIyCLBnxWtk,pzuSKBCnZdoesQMcWhYDdg,cQfUOhHbXuATcAIPrHIWyK,4,4,4,5,1551720551
JGEGLFCLjPmptdOWeSUjzH,isCMHbXoROOGoBBJKrwjNX,ZWmpMxIrQjQwuAHTpGaBcF,0,6,1,0,1593470780
mOjMZqjBMNYbHTDakTkSii,JbJhutIYuGOejkRapYxyra,ezLvypmBdYTEznVIpqdSxL,1,5,1,5,1575041001
pMzRezKXxgCCGSPUwUkmqX,JnvgyPBZEfLKFRhkDevbxi,aiNBlYiQgmennmKDDuYpnC,3,5,1,4,1511844421
OJZfnrOuPIFOBGUGDGBekg,LSFwHFjgEryWCiMhcTlEXX,JQikonKbuRpcIwYtMhKfsk,0,9,3,3,1524551615
yHnJGFVQqyYjMvDwWBYvhw,KPsNIxofJeAtNlEtrwYQAc,KfmBPWohxfYbhheZfVgShe,2,1,0,4,1541237869
JlQfrcoTBsDDLkCujIwTZj,gGgFbmRXsqKOJRDQiXSInB,kbeTiPVhoDtmGseqxDyAAK,5,1,1,1,1564865863
QiUHoNYntOnJepXTYLUlKV,QENwQwCMVoaDsHvKyxvNUO,xooTBYHoDBtTVkzMQaRkMS,2,8,0,1,1631711224
yhinkEefqgVUXNwNbyqvYh,cxWdtfjdQbhCExRTAEyvki,dCMayIQjZdTjLODEukCvtH,0,3,4,4,1651059855
yvNGEpyBxsjlLVUJopjumM,uKeXtSHWvuUxYgSgRTpMOu,LpsdhWJGWfKwrAbtvmtUJj,3,0,1,0,1587020161
hkrhBOCnRlGDmekcbQURhQ,vDaLTKRdJUyVoGgqhiNVzE,uiUHxCKzXTALfKVPOCkpVA,5,5,1,5,1672634923
pyAbOCrEDlLtozLHaBxxHm,RqVGspcAxdEsCVuyMLmNDe,DdfmhxXLdUjJjMkkmeRpwV,1,0,1,1,1585600619
DkqisgGorPcZztUCMMUIXt,qtEwutpHjOmocLxiFZCUPD,kOjTXMmUlFnENqDfKyJMON,1,4,4,3,1435550178
eprkbwomgFlCGdcOhfkxch,qDiBLIXczeDAgFNXpTYvST,XrzpWuOsjDBDWAwrkXPvUd,3,8,4,2,1501716154
SueRroYBSzlDbNzltgOkTu,iTftUnUKpcOYlzdzfmOKRT,RYjYsVCsnxDuptLWIJFgBA,5,3,2,0,1647569473
NGmjmAZpwhhXLexlorbzMk,XWXjxZqnGpbVXKMtRmFWaM,iVcUpsvFewGKQzYnUeXqGw,1,9,3,2,1568259131
TExOkqfPbOgWOcCpDXHuZq,vZnLRmiQWthXqZqHStgjdp,HwDraiqVRNpVwFVNSUYBSG,5,9,0,1,1541861255
MmevtCgrxGDHdbYrbJmlSy,zKuCkzOQwVffFhTGgaDZUY,TcdLHFCFcXdzQzAswvDTyu,1,1,5,5,1501015515
iTyijNdKPShAJUthpoORvA,JFeDkAIGYsDAZnuVBKIAwU,wXvXhKmiwRUfUmSZctttQS,1,0,0,4,1556334485
jzXtdSaoedxEEcdLHcGMlN,WKWORhCjZrEEwluMWQrrYh,sXugdxojidHAEJcpRyDIAz,4,1,0,2,1618477780
ZwRgQbHvjHwLFLgDxynZhY,IPLWRuNwPxihCbNuzkEVip,RIXleYdlTgaZBPbrkOIYoA,1,0,3,5,1515422666
JBKGzqYbTharpkwgvBcMsl,tSMCdGhiPNQfezeJreTzxm,zTSMRXQVJELsiiSXbDWdBf,2,1,2,0,1559733250
MMZqXMyZgIuTaoLBYzHeLQ,HZNZufVlddOMpynAMUZDYZ,ZIbYTCUDvsWyrKHrFoBGDQ,1,3,5,5,1662408414
KzQGVsUCznvWulVVOgyLYT,TpcysJcWOEJZaLOgxiKpqi,fDuvrhZPmjEtwFNHOWnyLc,5,6,4,2,1619869960
dhCTLJWUlnELsZLDPcKzln,YVqvxvECHamDfNjOUywjed,oiZwHMLJZIkAXjOSUQZBUD,4,9,3,2,1663766682
feAoTfHwpWkCldQNEUeIGw,EywqPdwUvSsKKGaQSSEhDn,AiRKosvaSlTQVRKSuFeGGd,2,8,5,2,1498017968
KTCkbVLFtLuhpuYOXvNxuL,dUsCiWQGPhpXXUkIaqEnhp,VMYXTcthBAHSRHjjDIcMfo,1,4,4,0,1493768291
pZmoYutGttlSMKMnXpDEGQ,yVIxbnZGpqklVMsMDpjQST,cKqQckEtoEIVvSsjnmUMCz,5,6,2,2,1549517487
YrwkBxSSTvfJuZSOMyAvwQ,qRfKmsvBPApJPKKvoTXGFR,RKTDmLaIbVwSATUmwaRnVC,0,6,1,5,1494912809
mWKmlEpbFguTDYpFufrabW,HxrnOsMlQZUIApfXTTJEIi,bUIcpQWooEUBvogUMgVavx,3,8,1,2,1444224631
BhmRclswsdKfpTUYBDHjJV,wWHoEFvQVFAwtnHdXwCWUG,ZLmQelgpfvDQfcdxlhLQTN,1,7,2,0,1456047390
KvglxZmuVhwiOXlOrNiOoT,KakvLfztvivcmJIVOOavDN,hsktKSnMMEJXRnrCzJujGu,3,0,4,1,1649953549
qAdFOCWHztNtnXfvdBeNiO,uwTWxXURSLjDRJUBeZCjxC,BVbbfgkyvYeTUuZIfsBnEC,3,5,3,4,1646829964
kYYxYNNqLXSCWDihdAaAVb,FZqMzymKhtTpVqsSLqYrMB,jfeACvFXkskvbOHZByDkci,4,9,2,0,1588495729
KgwtKvnodaibTcfSlZQULy,obvrPzpQudsVAKDFeSAtbh,aQNzoEDitaBaZYweefEEBk,3,4,1,3,1634668259
vcRyzIotrOcNwFMijvqNXm,EvKvnDzenjejTGURprHRZo,RHpMpFYpBdtkmoUTOpUluw,0,9,2,5,1469115657
iBFvnUVloQAXJRwDJMneRP,WxVzFoxmcqQOGWrbDYqBdt,ODegwfkFPVxAQDvIlKyQEv,5,4,1,2,1607812848
vCVbtqPPhVnsQNhIGoZVVF,SZKuDSzmqZrEGrRNNtAeQe,QdowgtXSGKOYdqfnctSJsB,0,8,2,0,1542610199
WibsZEVVdAVBXuFIjsMxQM,PFiMtnoLnJlIwxQiFbCRNg,DSzylSnFjAFSHnqhiAemfK,2,9,0,5,1606784773
tVCNcVFuHghMCoUcKHdXlp,sYPZttDwgLuVJWoHpVyCSV,qHAFAkPGpxweWcVOxwTpEm,1,7,3,1,1603166411
svGJnzsmuCYghIvNETMhsu,ROWBDNNTXbmAQYEXtACbPG,ofHwuDBStKRHoqyqswcrKh,3,2,3,0,1512414720
cLNmJtVCrlRFgIQqMZoRAg,cQkfewgHXUxHDLiIoKwLJs,AdrmClkVUQQOxwcZRhIjES,3,3,5,1,1560793104
KkFGddJpzvMlZKBYOsiahW,tyYRYLxuJSjTxOZHOcHaRT,thSAbHElPSuWDboYcosXMj,0,5,0,0,1537571242
UmWmUaQjrrixTHGhZAZenM,PuybyJbBGxYrHHKayoJhkt,MlaiOPWYBPXCyAkmtvHRvr,5,7,1,0,1540123462
TJflHAeNxMysXstNnPKVAp,WtwVjakkKLrOdBfwyEOnJm,tmhQsHmhILNXkYrjtkZqoP,2,4,4,1,1563700918
BJMKIOoabSXVpAMHxaLZre,uTGuavFJoGLAtyAzFnRbkD,ocBiYnculmkfjSzpJIFprW,1,5,3,4,1645564644
trllxbcZcAEDXxCIwhwpfU,aujuxXJgFxumgQwbzvsgPP,esYNSGYtPiNxEQjkkbJcrm,1,7,3,1,1546342753
jqLdWtnwRXpOWvjZidwCOk,hWgyyYzYcouaIhBRHFOASs,pJvEopIjoBWLMZDKUggBJz,0,1,2,2,1534050157
vsKjIZxUqUmmHQTgzbBbep,dniPLgRMceNCBZHrzNkPph,xFSRQmcBKBOacUqvCCkHHI,5,9,1,5,1469712104
SoEHlBDCCGFOCMFBLtBneR,ivNZFWqsakOhYhxGaayEJy,vmwhWZEpigjpjjyehKgYVP,2,5,1,3,1631258918
wdYhKsPybnAWGpPQbisKFl,PoeRPyAyQrEiRJBlDPFWDg,rtLrXVhhswfgUIpjwZaJzr,5,2,3,2,1552906224
cPduABuWUCsTyCEzVIZaqg,SGsrKTJMuaIcmDTbeiQJUb,QnaRDTvvKYSsVDKKlaliDP,2,3,5,3,1619575796
QBecCSRAFKpaUMJNwrBZvn,TFzRWbIQaNtZKCyeLGmPfD,lpjpTavwNPuidUfzDmQcnq,4,6,1,3,1592291030
zUnYqORFLIAxDQzynvAqjw,AohGroZVFekjPdJfSHuXJH,mudyoNshbDlXwwSpMKdKPO,3,9,2,5,1602488271
AzjFhXbkOuTXzpqXPTQufM,OLvJfFjcZckqjihXtzFIMf,juJSRhfkYTSwlTzXLJmfVN,3,8,0,1,1606045488
tiMJQPNJRgMTkHNcwhtNjP,vnFhuzvDPLagMoruthfRIj,VtPLzUDGhkptIwvsVCeXiz,5,6,3,1,1665693758
lgRPMgMnrgGHEervbxGiga,QBLPIxYBIbWxPiyzSvgLYW,dCPbSSrWbcjiISUBvqddqa,4,8,4,5,1639627116
mAhReRTYuRAEXZLKrzcFun,soZWoeQKJyzJkchWNfeTHY,dcEophudaTqrQRORghQXGf,3,0,2,1,1591276947
CRUdGfxkUwBHaPySvjGJSs,TdrzvvgiSKoDVWAmLlbZXa,SXISODkoqUaiNrYrPJUyYA,4,8,2,3,1508380724
tseQRTkNMFOZXmavdGHaRo,haZwYhhSeddORMXxAMytJS,OUnWvPQTpxymuCoaYIdrTT,3,6,5,0,1626677487
QNQkVYRJPThEElnUkGNfoY,EsVtHwSKxMYlUbaXSSFtHh,dABZmGgztgQZEvUpqwbtBA,0,2,0,0,1523202067
kLDSmOlvaMAdiLzhiSMsNU,siDpfMAfWOwTwYiLueFImY,MdKYuLtDEgiEtHFJJacJqx,3,6,1,3,1633741391
nJzhjVHddbpcxAwNTdlNmg,ErvTXOFYsZkbOfCUALuxlR,CDVIZkwwCmflSTdpMMdzJH,0,9,4,4,1552496280
QYhRASndiBjdronNcURIXD,AIKrNlhIkYNzwJHKKczcWb,hnITQWLuVUyqOrakifKYip,3,2,1,2,1492809276
RJAAMTUyATDikcKPmqLVVn,TYCSyhAnEcUBAiSFXPlYkb,dhFwQGUzBMveyutOAoGZyH,5,1,0,2,1636350911
kZpvKlCTeLkRxtUWQUhZXh,YVybwiDHsesccbsuOiwaui,mNXmuOANssCNLcbKlzLOTR,3,5,5,1,1457000177
hhsvmFCqQQvhywhOxfVGFa,EgnGCgrrBHuRjnWCpkfDvf,bmyjybZahJgGSLyDDMUgUu,2,2,1,1,1456937895
cIohwarYyYqLWGAzMabCyW,tZNHtbNydyGQHfgUzHjkhz,bkkewpHVBySJcyCivLvlQu,5,6,0,1,1513269884
UIiVExPrQhRHqiKhyOdZwU,oXNlzkZGchWHoYSIgIuPfZ,QXpXwPXKqitWuRfWCnWapK,0,3,2,2,1533003438
OTFoWrakteZymBXHERTxTk,BkZPPLbElTEALtUmyIPLiH,MCHJcsGGErvWxmRnLPXclr,3,6,4,3,1580218025
nABEQCrHhpILFFQDgdBTmO,XHkjrapcIonsRCNkCYdBZL,ERzBKtuuDklWtmpDtMEsvD,1,2,4,5,1459041566
RdJfvNfmMfUOgjGrfvPvFI,NWGUIHKyHDoWPAVJrvFLeY,bbfZnrlTrNCglTAYhOhAML,3,4,5,4,1590034671
BcaJKJBYmnafoCjEQdvgLB,NDHcRIXJGVPiDAwdKEkEBb,kKyUvnaFfniXPsJtOlACiJ,3,2,2,5,1528950916
HmDVWckhmrsfMXRRMkJUyx,IaprgRGtYNgFMHDaDSvBJj,JIpuHbPrSsKpHIuKEtAVHT,4,0,3,0,1580626163
owtZQikNWbZhoxXYrtHgfV,HwgMWlRyUytZLnHubOmwLv,qcyfRjktjNVivKFgOowhQw,1,0,1,0,1654227845
nQNaPhwoQhQAlErYDRAzuv,uYzERGjEvozkghScIqZMnf,OFPbyLQJFVVPPuKOXpqpJJ,5,6,0,5,1510694335
ZIyRbYNAtKnBeJzzpUXzOw,vumYLsOTebjrKeQdyhSUEU,YzTZpakACNJeWoqOlwZVok,4,4,2,2,1617539127
OjRkYDOLkKrFHfujhUennF,lmFFIWXUwGOoEiffCXFdaZ,uczjafmdnWvYyoXAGmRCYd,4,8,0,4,1439513822
bMHAAZTaSqfGhOUZmpPmku,zgSgEdRvbdUpxyMyKlQFIn,DOEvNcFTWDuHsbTzHGqFdE,1,2,0,2,1450936269
CZsWUFzTLANLkUpkvpnUIp,aiZfIClhcthirUapuqHIfg,aZbFEAlRwREZtrmrSnkLHw,3,2,5,0,1623103475
EcLlLujzlhSUVeKRNUNhIf,HkeVlMGXYdbolqTYnAKNyp,MDLBXDJfjlhPapjQSzZZvK,0,4,1,1,1468557044
sEpLnvUcllvhxmaUhDbatG,GbMfTlhtNsTVrsDMcBSaeR,QyuNTckAaLORrOHDzpSkUc,4,3,0,2,1572766451
ZvxHlEUTyBAiVUpjliteIm,bpQXrmhvaKvfRXFiOtrAsJ,HmuelOcmqKwefxGYedjbZx,4,3,5,2,1653535388
HqgSFOYsyNWecmDAXQSwjv,uVllZenTSSqpAWYkamMHWb,stpBEFxRrdpQhQuJBGHXGG,5,4,1,4,1636464661
aobDxxsvuanWpZYQQlhVAW,AMyCEBsTciRKxKvdJLdJFr,qSBmYmvFjbABrXpktIbuHx,3,2,1,1,1657608242
AdGTKmtQaKLlUjbDiCdkbH,SLPGoZstTcNuzJYxMNSjte,ujEwvgsBrceMWEHRmRPwIY,5,6,4,3,1563085621
NjSBPMVPmZxlntQmaNDoZC,ZPGjYHCPBfXLqZjMeCpcRr,DMZKTfkEbrElaGQaZoDqzZ,4,3,2,1,1546950511
XnMBShRApkYmSGIOfnrGKo,wNSoDdnoOHkBtABoQLJbuA,JmhKSGPCFkDBgxoqzpCInZ,1,8,2,4,1474673988
pWYiStHyyDcObrmQGtHujv,hTCnocTZggtSABzPoCGXQz,lygwOvKVXTGOSPXaeXdRcc,1,1,3,2,1566512965
gcKvnlSJspRvCZhRthskVv,mAkkGTcwcykynzkNlGcxHS,MPjGWeXspofmPkWpwfTkht,3,9,1,3,1506169235
TyvyRIJOwXreNOTZExWQiZ,xrKSUtCLZsXehlbQXqHEbS,RLwSrOGfeJUnTWOqKtQFRm,3,3,1,3,1532788420
GYFHNzIkwlUVrDwvNkeIuk,yQIReIzjiESipcOPTBNyxG,voooumpwAVUecYmVWvmQbr,3,3,0,0,1647220162
xfsQUMXGrPTdZMXRXrikkz,wSlYGpYJYophcJpjEensGV,FlewqvZTLqickJUJjLuChy,0,3,2,5,1627631029
eNlyndDWuiqmIdPOHKUErc,lLPzWAYjgudhFgxptIFCqh,rlgxOaiUDdFnDyEKJTyMzU,4,1,1,5,1474733979
DNAvMLppOoEQxYpgHOTsBI,snZZjMxvxyzFGVMUUFGabj,OHoMfUBwYiKazbAOCemVNB,2,5,4,2,1555514474
uOyMrbSHmBlcbhwTalBGdX,gDAWbbtOopxQvOIiHDJypW,unUICXNcVrJAysfFUXObps,1,6,4,5,1446889834
VewUKsPiobZeqbJlIHDQmK,OjWNGKdWMxYOvWtovjrDyo,EDcmoRlaqtRpMUTYezfYuO,0,1,3,2,1512264302
zVuwnqzdjhOOlPCcsmTrnx,VlQXQefyYLOwkMCkMnIrWb,LbDIDYsHrUuQIMndpelgDs,5,8,4,1,1547869542
FqhboPvurXtfjjlzFQGGSq,tOWHeaULuKPQsDEEOVSjcY,pOnXEkCmoBvIsAEvyLsrAM,4,4,2,2,1625889905
cBckedTXNjjnfBkCcMDyTR,fRUBjRefoyZxurChmvDSsw,MJrXYAYYopIosWWRiYCsrj,5,2,3,5,1456055665
OTcvwqzoGnEkBtsqNfyZNQ,GJsvIrlvaygLuCWwDcfjgf,eSiEYKnISrjzNjLyKErnlJ,0,9,5,3,1545836434
XtEbkabBTteyOnPlyaIkPk,FCHXaAsTpJJBPBCWLulona,yaAWjgFChWbvEyEOUqcVnF,2,7,3,2,1575495967
FhSBzLtQiQbkwBGGXGsYGx,EXEBaIGPHDwSbtfxocVRxh,xFkFjkXggyQbsKeGhfIljk,0,9,1,1,1528671725
xMiitYoeYnJOfEuxCaDqNN,VMrbBvCQEsUoqlTynJgZCW,ZcOLtscmLeAZMwlAaJZgis,0,7,4,1,1551798061
WdgJteLhHbwQDHoAzzKKiF,tgCihsZRZHNzpWIIytIzEt,QcQyfARWEmSSVHbnTBalSc,3,4,0,5,1577055265
NvFRUZgLuPTPriQbpTtmVo,XoQfSNSHppAltDVbVTEjJs,BQJGDxkObPdADWNYEVhKPO,4,6,0,1,1652462623
dSwbPQWIWRACtSzwUmOLAq,zMaakwCpOmIkaTSZzLKQJJ,aovkxfdPZShnpTvlTzSxhz,1,3,3,1,1549868880
EbscOVJtXIdmNJcFRevryd,VPWRSSQqFbCTETWEfQnsTw,oUXYzFlrvAhFgwdGhlYXyP,0,3,5,1,1504406089
aOhHQIgQytNyovKZLOowuj,BxEVqyRaBDEROwcpHvtdCd,GnkPSLZNgogYUZwWTvfxac,0,2,5,5,1530124541
TiTZgFFewASgCeWEMfroEF,QwJdWynqJuzcJFCOAqzITo,SQILHNnpZFIDFfwwNAwzsm,5,7,1,1,1560040041
MMJrjYAljhAHbhYoLvsbKe,qzTCpfXFcikTixoUZsYmFq,IVcuwcoPuuxsHYppoPWgNG,1,2,4,1,1577192903
fahgJsuoVAfZqyMyBOWZWW,hjTBcjosOnjaXQJghaiSvX,jgsfySZnkzultYmIknygyE,4,8,3,5,1440534324
NAQaMWRepVmBSpLmLcBaHu,XlxldcsYYfBufAnVlZNDMM,oTLREeoTnGSXXiNhULzahJ,1,3,0,3,1514773886
wfojZuXfSfPEjgmBCFTJXV,XNaIIaSNQyxAcFDUzHPJCx,tqpxKwwCDqfEqqPxuDnRMt,1,1,2,2,1459796482
CwwCVGcePQqlpjFABRqEgV,TkXjsunVUlZGTcgWpsXCoV,BbjAaQTvpFSnAqexDZSpzw,0,3,0,0,1543678602
YXxxupXfyhFAMxZOwCjRgQ,QtcvWBqgEFmSoFtREMEZfd,dhygvqaJoTSDkiEuntofkN,5,4,1,3,1589866557
iucePirSSRcCvQgpSutWHB,VpJxSySdPfdPsVhRDzgyJe,ZDdQPrlVhNHrYgOXSqRRNl,3,3,2,1,1548734708
mlXrFjIbGwuuIVgmyiuisH,NnZLMVqLJAQiYhaRcjExen,gZKoDPpwuzYqyUTHvpcZeh,1,5,4,0,1608762510
gzkDVWhxUATQhCbcrkjXTI,nxoJfmJQObwbCOUnRUtZMA,LMsksfeGlQwzddCTMbSEAD,3,1,3,5,1452548402
HPFdHRrknGcRdeHvqUIpGG,XyWEkecFmdRfOIzdbLrCdT,IJfTKRLdZpCrVPLWuYuPKD,3,9,2,5,1628689083
TxVHeiDZVebmwUOgdAIRPH,KUkjkhktOCDoAfDhqWRvwC,zKxoRAxrnoQfdETPeYlFIk,0,9,1,1,1471174954
WISulAuNDThGSKlhrHulxo,GkghbdVmXiFtLNvoMXTKZY,LDaDvYdVSXrTtVfyrbwAVE,4,4,1,3,1470845354
iIpJsaSRolgTqOCcCGwyzW,OBNWuLIBwgkULbFEhYPQNr,JaAqhdKhZPaALQxGDlSvXe,0,0,1,4,1535881804
qdsnDzQUHHUVdFkoMjcbwP,SKjwiKJaclAhsrNYpDqoKq,nBXSrdSbYmnccXJwoBLXcC,5,8,1,0,1670118426
OHYEOKcotcpvuDkCTDFlkv,yPoJSGbfnIzUQcJhaXeYxE,kGvsyrLHekpNZqsLeoJWUB,3,7,5,5,1513928811
KDACAlmEUqVIZDwnicgATU,yHTiuPHprkeafSrfGKLZhA,QxPyrjaFCSAvBTavnOOuCq,3,5,4,3,1446677414
bpAEPQZJNkpjSBwRiDFIXV,oztLjslmNUNxwoaEHGDRko,mNxJVvSBCzAlwXhJaLVfgm,0,1,4,4,1671270131
VcZpbSUPCauZEJTLOOzNQE,fDQZMcgMlTbTtcmlIzmEIK,FAUtuEOfTrwLZBOOthfrda,1,5,2,3,1661741840
nzzfXcVbDQdQqZownpgxKg,bjXIfYBmopKCmfGIedJXme,lKqjAdvNnCxqNUHPUuDlZF,1,3,3,2,1565518533
oRzGTrkACvriypZZrulXbT,PYDiaGkCjoISTmnSKfoRpo,MXsmtzvcBHxMyWpSzRXmbC,4,3,4,2,1575632670
UJWWrpReGCjlOBciSgDNXe,XovzPwUKCKDFWgCcopTTLz,gNUVpZVUyFatHbAFTTAOPw,3,8,2,2,1631360958
XAdmHgUqQyYefjQtPKpvXy,wbZrAVJDsfcIdtpNOEzZdB,BsaAJcnWoGflJvDYofxmbX,5,9,2,1,1632082215
XEzBzLvjFKClAhRJyLlDQg,bbnNgmoFNgUhfCLeARvUgV,RaRkrMEZEyHDGfHsAYlJAz,2,9,0,1,1553549373
lnaJTbgTQIUsrUgReLOYJg,qmKPqiWnMTnlMyKKGvLwbI,qsUWgRaKDiKAERsXSFLEvV,5,1,0,0,1616267572
PobSUpPkXYNquCgvwQltAU,qhAOygZMuolJkfQnPZNYHn,yAfvnkbYRRwhXCRKaRVybT,2,6,0,4,1511153305
wtEyZzLXOfywZGNOkTQsWB,QIrTGufehwvnmxSYjPYIES,iVpwLyJUKTgbqpSLyUCNbi,4,2,2,3,1518575878
FopnFNqINgdPUrovOrOEQv,DhnyiozegvTjMWiHXmTQFf,ltlcyhEoCsCZGuyIEsyUdI,4,9,0,2,1516726284
YEYKqXqEKaCpNnkZRZuMyj,YnCXTQHuRLpawfQWYHRyYH,kpVCopbfbBNjlxkVvwriIv,2,8,4,1,1457080972
MYkvGAQMssYxuzdzyGqkTc,cbjiVCjXNrEoSPbTyOmJht,AuZTUZHJwIkzIxViSETWFz,1,9,0,4,1451266013
